,gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
68,0042400407,103,PT04M05.00S,1,1610612760,OKC,1629652,Dort,L. Dort,0,0,0,,0,,,0,h,SUB: Holmgren FOR Dort,Substitution,,0,0,69
69,0042400407,104,PT04M05.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,SUB: K. Williams FOR Jal. Williams,Substitution,,0,0,70
70,0042400407,107,PT04M05.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,v,MISS Siakam Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,1,0,71
71,0042400407,108,PT04M02.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,h,Gilgeous-Alexander REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,72
72,0042400407,109,PT03M52.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,125,7,13,Missed,1,,,0,h,MISS Gilgeous-Alexander 13' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,1,2,73
73,0042400407,110,PT03M50.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,v,Siakam REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,74
74,0042400407,111,PT03M41.00S,1,1610612754,IND,1631097,Mathurin,B. Mathurin,-58,-15,6,Missed,1,,,0,v,MISS Mathurin 6' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,75
75,0042400407,112,PT03M39.00S,1,1610612760,OKC,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,h,Caruso REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,76
76,0042400407,113,PT03M32.00S,1,1610612760,OKC,1627936,Caruso,A. Caruso,121,231,26,Missed,1,,,0,h,MISS Caruso 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,77
77,0042400407,114,PT03M27.00S,1,1610612760,OKC,1629026,Williams,K. Williams,0,0,0,,0,,,0,h,K. Williams REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,78
78,0042400407,115,PT03M18.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,6,63,6,Made,1,20,18,38,h,Gilgeous-Alexander 6' Pullup Jump Shot (8 PTS),Made Shot,Pullup Jump shot,1,2,79
79,0042400407,116,PT03M06.00S,1,1610612754,IND,1630167,Toppin,O. Toppin,-61,14,6,Missed,1,,,0,v,MISS Toppin 6' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,1,2,80
80,0042400407,117,PT03M04.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,,,0,h,Holmgren REBOUND (Off:0 Def:4),Rebound,Unknown,1,0,81
81,0042400407,118,PT02M48.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,7,84,8,Made,1,22,18,40,h,Holmgren 8' Driving Floating Jump Shot (4 PTS) (Gilgeous-Alexander 4 AST),Made Shot,Driving Floating Jump Shot,1,2,82
82,0042400407,120,PT02M26.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,74,130,15,Made,1,22,20,42,v,Siakam 15' Pullup Jump Shot (7 PTS) (McConnell 1 AST),Made Shot,Pullup Jump shot,1,2,83
83,0042400407,122,PT01M59.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,-88,153,18,Missed,1,,,0,h,MISS Gilgeous-Alexander 18' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,84
84,0042400407,123,PT01M56.00S,1,1610612754,IND,204456,McConnell,T. McConnell,0,0,0,,0,,,0,v,McConnell REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,85
85,0042400407,124,PT01M41.00S,1,1610612754,IND,204456,McConnell,T. McConnell,0,0,0,,0,,,0,v,McConnell Bad Pass Turnover (P1.T3),Turnover,Bad Pass,1,0,86
86,0042400407,124,PT01M41.00S,1,1610612760,OKC,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,h,Caruso STEAL (2 STL),,,1,0,87
87,0042400407,126,PT01M19.00S,1,1610612760,OKC,1641717,Wallace,C. Wallace,-168,80,19,Missed,1,,,0,h,MISS Wallace 19' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,88
88,0042400407,127,PT01M18.00S,1,0,,1610612760,,,0,0,0,,0,,,0,h,THUNDER Rebound,Rebound,Unknown,0,0,89
89,0042400407,128,PT01M18.00S,1,0,,1610612760,,,0,0,0,,0,,,0,h,THUNDER Turnover: Shot Clock (T#1),Turnover,Shot Clock Turnover,1,0,90
90,0042400407,129,PT01M18.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,h,SUB: Wiggins FOR Gilgeous-Alexander,Substitution,,0,0,91
91,0042400407,131,PT01M18.00S,1,1610612760,OKC,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,h,SUB: Jal. Williams FOR Caruso,Substitution,,0,0,92
92,0042400407,133,PT01M09.00S,1,1610612754,IND,204456,McConnell,T. McConnell,145,53,15,Missed,1,,,0,v,MISS McConnell 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,93
93,0042400407,134,PT01M06.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,Jal. Williams REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,94
94,0042400407,135,PT00M59.20S,1,1610612760,OKC,1629026,Williams,K. Williams,-100,279,30,Missed,1,,,0,h,MISS K. Williams 30' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,95
95,0042400407,136,PT00M56.80S,1,0,,1610612754,,,0,0,0,,0,,,0,v,Pacers Rebound,Rebound,Unknown,1,0,96
96,0042400407,138,PT00M37.00S,1,1610612754,IND,1631097,Mathurin,B. Mathurin,76,35,8,Missed,1,,,0,v,MISS Mathurin 8' Driving Layup,Missed Shot,Driving Layup Shot,1,2,97
97,0042400407,140,PT00M34.90S,1,1610612754,IND,1631097,Mathurin,B. Mathurin,0,0,0,,0,,,0,v,Mathurin REBOUND (Off:2 Def:1),Rebound,Unknown,1,0,98
98,0042400407,141,PT00M34.90S,1,1610612754,IND,1631097,Mathurin,B. Mathurin,-2,3,0,Made,1,22,22,44,v,Mathurin Putback Layup (2 PTS),Made Shot,Putback Layup Shot,1,2,99
99,0042400407,142,PT00M22.90S,1,1610612760,OKC,1631114,Williams,J. Williams,-7,13,1,Made,1,24,22,46,h,Jal. Williams 1' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,1,2,100
100,0042400407,143,PT00M05.50S,1,1610612754,IND,204456,McConnell,T. McConnell,0,0,0,,0,,,0,v,McConnell Lost Ball Turnover (P2.T4),Turnover,Lost Ball,1,0,101
101,0042400407,143,PT00M05.50S,1,1610612760,OKC,1641717,Wallace,C. Wallace,0,0,0,,0,,,0,h,Wallace STEAL (1 STL),,,1,0,102
102,0042400407,145,PT00M01.30S,1,1610612754,IND,204456,McConnell,T. McConnell,0,0,0,,0,,,0,v,McConnell S.FOUL (P1.T3) (J.Capers),Foul,Shooting,1,0,103
103,0042400407,147,PT00M01.30S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,,,0,h,MISS Holmgren Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,104
104,0042400407,148,PT00M01.30S,1,0,,1610612760,,,0,0,0,,0,,,0,h,THUNDER Rebound,Rebound,Normal Rebound,1,0,105
105,0042400407,149,PT00M01.30S,1,1610612754,IND,1631097,Mathurin,B. Mathurin,0,0,0,,0,,,0,v,SUB: Bradley FOR Mathurin,Substitution,,0,0,106
106,0042400407,151,PT00M01.30S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,25,22,47,h,Holmgren Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,1,0,107
107,0042400407,152,PT00M00.20S,1,1610612754,IND,1627783,Siakam,P. Siakam,224,247,33,Missed,1,,,0,v,MISS Siakam 33' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,108
108,0042400407,153,PT00M00.10S,1,0,,1610612754,,,0,0,0,,0,,,0,v,Pacers Rebound,Rebound,Unknown,0,0,109
109,0042400407,154,PT00M00.00S,1,0,,0,,,0,0,0,,0,25,22,47,,End of 1st Period (8:36 PM EST),period,end,1,0,110
110,0042400407,161,PT12M00.00S,2,0,,0,,,0,0,0,,0,25,22,47,,Start of 2nd Period (8:40 PM EST),period,start,0,0,111
111,0042400407,162,PT11M47.00S,2,1610612760,OKC,1628392,Hartenstein,I. Hartenstein,16,13,2,Missed,1,,,0,h,MISS Hartenstein 2' Alley Oop Dunk,Missed Shot,Alley Oop Dunk Shot,0,2,112
112,0042400407,163,PT11M45.00S,2,1610612754,IND,1641767,Sheppard,B. Sheppard,0,0,0,,0,,,0,v,Sheppard REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,113
113,0042400407,164,PT11M39.00S,2,1610612754,IND,1631097,Mathurin,B. Mathurin,189,169,25,Made,1,25,25,50,v,Mathurin 25' 3PT Jump Shot (5 PTS) (McConnell 2 AST),Made Shot,Jump Shot,1,3,114
114,0042400407,166,PT11M24.00S,2,1610612754,IND,1628396,Bradley,T. Bradley,0,0,0,,0,,,0,v,Bradley S.FOUL (P1.T1) (J.Tiven),Foul,Shooting,1,0,115
115,0042400407,168,PT11M24.00S,2,1610612760,OKC,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,,,0,h,MISS Hartenstein Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,116
116,0042400407,169,PT11M24.00S,2,0,,1610612760,,,0,0,0,,0,,,0,h,THUNDER Rebound,Rebound,Normal Rebound,0,0,117
117,0042400407,170,PT11M24.00S,2,1610612760,OKC,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,,,0,h,MISS Hartenstein Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,118
118,0042400407,171,PT11M22.00S,2,1610612754,IND,1628396,Bradley,T. Bradley,0,0,0,,0,,,0,v,Bradley REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,119
119,0042400407,172,PT11M03.00S,2,1610612760,OKC,1641717,Wallace,C. Wallace,0,0,0,,0,,,0,h,Wallace S.FOUL (P1.T1) (J.Tiven),Foul,Shooting,1,0,120
120,0042400407,174,PT11M03.00S,2,1610612754,IND,1627783,Siakam,P. Siakam,0,0,0,,0,25,26,51,v,Siakam Free Throw 1 of 2 (8 PTS),Free Throw,Free Throw 1 of 2,1,0,121
121,0042400407,175,PT11M03.00S,2,1610612754,IND,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,v,MISS Siakam Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,122
122,0042400407,176,PT11M01.00S,2,1610612760,OKC,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,,,0,h,Hartenstein REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,123
123,0042400407,177,PT10M45.00S,2,1610612760,OKC,1631114,Williams,J. Williams,-113,249,27,Missed,1,,,0,h,MISS Jal. Williams 27' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,124
124,0042400407,178,PT10M42.00S,2,1610612760,OKC,1641717,Wallace,C. Wallace,0,0,0,,0,,,0,h,Wallace REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,125
125,0042400407,179,PT10M34.00S,2,1610612760,OKC,1627936,Caruso,A. Caruso,-1,13,1,Made,1,27,26,53,h,Caruso 1' Cutting Dunk Shot (8 PTS) (Hartenstein 2 AST),Made Shot,Cutting Dunk Shot,1,2,126
126,0042400407,181,PT10M21.00S,2,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,Jal. Williams S.FOUL (P2.T2) (S.Wright),Foul,Shooting,1,0,127
127,0042400407,183,PT10M21.00S,2,1610612754,IND,1628396,Bradley,T. Bradley,0,0,0,,0,27,27,54,v,Bradley Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,128
128,0042400407,184,PT10M21.00S,2,1610612754,IND,1628396,Bradley,T. Bradley,0,0,0,,0,27,28,55,v,Bradley Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,129
129,0042400407,185,PT10M10.00S,2,1610612754,IND,204456,McConnell,T. McConnell,0,0,0,,0,,,0,v,McConnell P.FOUL (P2.T2) (S.Wright),Foul,Personal,1,0,130
130,0042400407,187,PT10M05.00S,2,1610612760,OKC,1631114,Williams,J. Williams,-20,21,3,Missed,1,,,0,h,MISS Jal. Williams 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,131
131,0042400407,188,PT10M03.00S,2,1610612760,OKC,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,,,0,h,Hartenstein REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,132
132,0042400407,189,PT10M03.00S,2,1610612760,OKC,1627936,Caruso,A. Caruso,189,164,25,Missed,1,,,0,h,MISS Caruso 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,133
133,0042400407,190,PT10M02.00S,2,0,,1610612760,,,0,0,0,,0,,,0,h,THUNDER Rebound,Rebound,Unknown,1,0,134
134,0042400407,193,PT10M02.00S,2,1610612754,IND,1628396,Bradley,T. Bradley,0,0,0,,0,,,0,v,Bradley L.B.FOUL (P2.T3) (J.Tiven),Foul,Loose Ball,1,0,135
135,0042400407,195,PT09M55.00S,2,1610612760,OKC,1628392,Hartenstein,I. Hartenstein,-10,13,2,Made,1,29,28,57,h,Hartenstein 2' Cutting Layup Shot (2 PTS) (Jal. Williams 2 AST),Made Shot,Cutting Layup Shot,1,2,136
136,0042400407,198,PT09M36.00S,2,1610612754,IND,1641767,Sheppard,B. Sheppard,0,0,0,,0,,,0,v,Sheppard Lost Ball Turnover (P1.T5),Turnover,Lost Ball,1,0,137
137,0042400407,198,PT09M36.00S,2,1610612760,OKC,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,h,Caruso STEAL (3 STL),,,1,0,138
138,0042400407,200,PT09M27.00S,2,1610612760,OKC,1641717,Wallace,C. Wallace,0,0,0,,0,,,0,h,Wallace Lost Ball Turnover (P1.T2),Turnover,Lost Ball,1,0,139
139,0042400407,200,PT09M27.00S,2,1610612754,IND,204456,McConnell,T. McConnell,0,0,0,,0,,,0,v,McConnell STEAL (1 STL),,,1,0,140
140,0042400407,202,PT09M07.00S,2,1610612754,IND,1627783,Siakam,P. Siakam,87,77,12,Missed,1,,,0,v,MISS Siakam 12' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,141
141,0042400407,203,PT09M03.00S,2,1610612760,OKC,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,,,0,h,Hartenstein REBOUND (Off:1 Def:3),Rebound,Unknown,1,0,142
142,0042400407,204,PT08M52.00S,2,1610612754,IND,1641767,Sheppard,B. Sheppard,0,0,0,,0,,,0,v,Sheppard S.FOUL (P1.T4) (S.Wright),Foul,Shooting,1,0,143
143,0042400407,206,PT08M52.00S,2,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,MISS Jal. Williams Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,144
144,0042400407,207,PT08M52.00S,2,0,,1610612760,,,0,0,0,,0,,,0,h,THUNDER Rebound,Rebound,Normal Rebound,1,0,145
145,0042400407,208,PT08M52.00S,2,1610612760,OKC,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,,,0,h,SUB: Gilgeous-Alexander FOR Hartenstein,Substitution,,0,0,146
146,0042400407,209,PT08M52.00S,2,1610612760,OKC,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,h,SUB: Dort FOR Caruso,Substitution,,0,0,147
147,0042400407,210,PT08M52.00S,2,1610612754,IND,204456,McConnell,T. McConnell,0,0,0,,0,,,0,v,SUB: Nesmith FOR McConnell,Substitution,,0,0,148
148,0042400407,211,PT08M52.00S,2,1610612754,IND,1628396,Bradley,T. Bradley,0,0,0,,0,,,0,v,SUB: Turner FOR Bradley,Substitution,,0,0,149
149,0042400407,212,PT08M52.00S,2,1610612754,IND,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,v,SUB: Toppin FOR Siakam,Substitution,,0,0,150
150,0042400407,213,PT08M52.00S,2,1610612754,IND,1631097,Mathurin,B. Mathurin,0,0,0,,0,,,0,v,SUB: Nembhard FOR Mathurin,Substitution,,0,0,151
151,0042400407,220,PT08M52.00S,2,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,30,28,58,h,Jal. Williams Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,1,0,152
152,0042400407,221,PT08M29.00S,2,1610612760,OKC,1630598,Wiggins,A. Wiggins,0,0,0,,0,,,0,h,Wiggins S.FOUL (P1.T3) (S.Wright),Foul,Shooting,1,0,153
153,0042400407,223,PT08M29.00S,2,1610612754,IND,1626167,Turner,M. Turner,0,0,0,,0,,,0,v,MISS Turner Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,154
154,0042400407,224,PT08M29.00S,2,0,,1610612754,,,0,0,0,,0,,,0,v,Pacers Rebound,Rebound,Normal Rebound,0,0,155
155,0042400407,225,PT08M29.00S,2,1610612754,IND,1626167,Turner,M. Turner,0,0,0,,0,30,29,59,v,Turner Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,1,0,156
156,0042400407,226,PT08M19.00S,2,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,v,Nembhard P.FOUL (P1.PN) (S.Wright),Foul,Personal,1,0,157
157,0042400407,228,PT08M19.00S,2,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,31,29,60,h,Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),Free Throw,Free Throw 1 of 2,1,0,158
158,0042400407,229,PT08M19.00S,2,1610612754,IND,1641767,Sheppard,B. Sheppard,0,0,0,,0,,,0,v,SUB: Mathurin FOR Sheppard,Substitution,,0,0,159
159,0042400407,231,PT08M19.00S,2,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,32,29,61,h,Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),Free Throw,Free Throw 2 of 2,1,0,160
160,0042400407,232,PT08M16.00S,2,1610612754,IND,1630167,Toppin,O. Toppin,0,0,0,,0,,,0,v,Toppin Bad Pass Turnover (P1.T6),Turnover,Bad Pass,1,0,161
161,0042400407,232,PT08M16.00S,2,1610612760,OKC,1641717,Wallace,C. Wallace,0,0,0,,0,,,0,h,Wallace STEAL (2 STL),,,1,0,162
162,0042400407,234,PT08M05.00S,2,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,-123,235,27,Missed,1,,,0,h,MISS Gilgeous-Alexander 27' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,163
163,0042400407,235,PT08M01.00S,2,1610612754,IND,1630174,Nesmith,A. Nesmith,0,0,0,,0,,,0,v,Nesmith REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,164
164,0042400407,236,PT07M49.00S,2,1610612754,IND,1630167,Toppin,O. Toppin,-227,61,24,Missed,1,,,0,v,MISS Toppin 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,165
165,0042400407,237,PT07M47.00S,2,1610612754,IND,1626167,Turner,M. Turner,0,0,0,,0,,,0,v,Turner REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,166
166,0042400407,238,PT07M46.00S,2,1610612754,IND,1630174,Nesmith,A. Nesmith,125,210,24,Made,1,32,32,64,v,Nesmith 24' 3PT Jump Shot (3 PTS) (Turner 1 AST),Made Shot,Jump Shot,1,3,167
167,0042400407,240,PT07M30.00S,2,1610612760,OKC,1629652,Dort,L. Dort,-147,233,28,Missed,1,,,0,h,MISS Dort 28' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,168
168,0042400407,241,PT07M24.00S,2,1610612754,IND,1630167,Toppin,O. Toppin,0,0,0,,0,,,0,v,Toppin REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,169
169,0042400407,242,PT07M23.00S,2,1610612754,IND,1630167,Toppin,O. Toppin,0,0,0,,0,,,0,v,Toppin Lost Ball Turnover (P2.T7),Turnover,Lost Ball,1,0,170
170,0042400407,242,PT07M23.00S,2,1610612760,OKC,1641717,Wallace,C. Wallace,0,0,0,,0,,,0,h,Wallace STEAL (3 STL),,,1,0,171
171,0042400407,244,PT07M16.00S,2,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,-80,141,16,Made,1,34,32,66,h,Gilgeous-Alexander 16' Step Back Jump Shot (12 PTS),Made Shot,Step Back Jump shot,1,2,172
172,0042400407,245,PT07M14.00S,2,0,,1610612754,,,0,0,0,,0,,,0,v,Pacers Timeout: Regular (Reg.2 Short 0),Timeout,Regular,0,0,173
173,0042400407,246,PT07M14.00S,2,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,SUB: Holmgren FOR Jal. Williams,Substitution,,0,0,174
174,0042400407,247,PT07M14.00S,2,1610612760,OKC,1630598,Wiggins,A. Wiggins,0,0,0,,0,,,0,h,SUB: Caruso FOR Wiggins,Substitution,,0,0,175
175,0042400407,250,PT06M52.00S,2,1610612754,IND,1631097,Mathurin,B. Mathurin,-31,-1,3,Missed,1,,,0,v,MISS Mathurin 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,176
176,0042400407,251,PT06M50.00S,2,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,h,Gilgeous-Alexander REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,177
177,0042400407,252,PT06M46.00S,2,1610612760,OKC,1641717,Wallace,C. Wallace,-179,205,27,Made,1,37,32,69,h,Wallace 27' 3PT Running Jump Shot (3 PTS) (Gilgeous-Alexander 5 AST),Made Shot,Running Jump Shot,1,3,178
178,0042400407,254,PT06M25.00S,2,1610612760,OKC,1641717,Wallace,C. Wallace,0,0,0,,0,,,0,h,Wallace S.FOUL (P2.T4) (S.Wright),Foul,Shooting,1,0,179
179,0042400407,256,PT06M25.00S,2,1610612754,IND,1626167,Turner,M. Turner,0,0,0,,0,,,0,v,MISS Turner Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,180
180,0042400407,257,PT06M25.00S,2,0,,1610612754,,,0,0,0,,0,,,0,v,Pacers Rebound,Rebound,Normal Rebound,0,0,181
181,0042400407,279,PT06M25.00S,2,1610612754,IND,1631097,Mathurin,B. Mathurin,0,0,0,,0,,,0,v,SUB: McConnell FOR Mathurin,Substitution,,0,0,182
182,0042400407,280,PT06M25.00S,2,1610612754,IND,1630167,Toppin,O. Toppin,0,0,0,,0,,,0,v,SUB: Siakam FOR Toppin,Substitution,,0,0,183
183,0042400407,262,PT06M25.00S,2,1610612754,IND,1626167,Turner,M. Turner,0,0,0,,0,,,0,v,MISS Turner Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,184
184,0042400407,263,PT06M21.00S,2,1610612760,OKC,1629652,Dort,L. Dort,0,0,0,,0,,,0,h,Dort REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,185
185,0042400407,269,PT06M19.00S,2,1610612760,OKC,1629652,Dort,L. Dort,0,0,0,,0,,,0,h,Dort Bad Pass Turnover (P1.T3),Turnover,Bad Pass,1,0,186
186,0042400407,269,PT06M19.00S,2,1610612754,IND,1630174,Nesmith,A. Nesmith,0,0,0,,0,,,0,v,Nesmith STEAL (1 STL),,,1,0,187
187,0042400407,264,PT06M17.00S,2,1610612754,IND,204456,McConnell,T. McConnell,-21,146,15,Missed,1,,,0,v,MISS McConnell 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,188
188,0042400407,265,PT06M11.00S,2,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,h,Gilgeous-Alexander REBOUND (Off:0 Def:4),Rebound,Unknown,1,0,189
189,0042400407,266,PT06M05.00S,2,1610612760,OKC,1641717,Wallace,C. Wallace,-211,154,26,Missed,1,,,0,h,MISS Wallace 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,190
190,0042400407,267,PT06M05.00S,2,0,,1610612754,,,0,0,0,,0,,,0,v,Pacers Rebound,Rebound,Unknown,0,0,191
191,0042400407,271,PT05M48.00S,2,1610612754,IND,204456,McConnell,T. McConnell,-23,-7,2,Made,1,37,34,71,v,McConnell 2' Driving Reverse Layup (2 PTS),Made Shot,Driving Reverse Layup Shot,1,2,192
192,0042400407,272,PT05M36.00S,2,1610612760,OKC,1631096,Holmgren,C. Holmgren,-233,-13,0,Missed,1,,,0,h,MISS Holmgren 3PT Jump Shot,Missed Shot,Jump Shot,1,3,193
193,0042400407,273,PT05M32.00S,2,1610612754,IND,1630174,Nesmith,A. Nesmith,0,0,0,,0,,,0,v,Nesmith REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,194
194,0042400407,274,PT05M23.00S,2,1610612754,IND,1629614,Nembhard,A. Nembhard,15,-6,2,Made,1,37,36,73,v,Nembhard 2' Driving Layup (6 PTS) (McConnell 3 AST),Made Shot,Driving Layup Shot,1,2,195
195,0042400407,276,PT05M22.00S,2,0,,1610612760,,,0,0,0,,0,,,0,h,THUNDER Timeout: Regular (Full 2 Short 0),Timeout,Regular,0,0,196
196,0042400407,283,PT05M22.00S,2,1610612760,OKC,1641717,Wallace,C. Wallace,0,0,0,,0,,,0,h,SUB: Jal. Williams FOR Wallace,Substitution,,0,0,197
197,0042400407,285,PT05M09.00S,2,1610612760,OKC,1631114,Williams,J. Williams,-186,178,26,Missed,1,,,0,h,MISS Jal. Williams 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,198
198,0042400407,286,PT05M05.00S,2,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,v,Nembhard REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,199
199,0042400407,287,PT04M59.00S,2,1610612754,IND,1630174,Nesmith,A. Nesmith,126,218,25,Missed,1,,,0,v,MISS Nesmith 25' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,200
200,0042400407,288,PT04M57.00S,2,1610612760,OKC,1629652,Dort,L. Dort,0,0,0,,0,,,0,h,Dort REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,201
201,0042400407,289,PT04M46.00S,2,1610612760,OKC,1629652,Dort,L. Dort,132,227,26,Made,1,40,36,76,h,Dort 26' 3PT Jump Shot (5 PTS) (Gilgeous-Alexander 6 AST),Made Shot,Jump Shot,1,3,202
202,0042400407,291,PT04M25.00S,2,1610612754,IND,1626167,Turner,M. Turner,70,140,16,Made,1,40,38,78,v,Turner 16' Jump Shot (3 PTS),Made Shot,Jump Shot,1,2,203
203,0042400407,293,PT04M13.00S,2,1610612760,OKC,1629652,Dort,L. Dort,108,238,26,Missed,1,,,0,h,MISS Dort 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,204
204,0042400407,294,PT04M10.00S,2,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,v,Nembhard REBOUND (Off:1 Def:3),Rebound,Unknown,1,0,205
205,0042400407,295,PT03M53.00S,2,1610612754,IND,204456,McConnell,T. McConnell,-58,135,15,Made,1,40,40,80,v,McConnell 15' Pullup Jump Shot (4 PTS),Made Shot,Pullup Jump shot,1,2,206
